epoch,d_loss,g_loss,epoch_time,params_G(M),params_D(M)
1,0.35204094205385983,1.3957214998111176,18.41844344139099,3.576704,2.765568
2,0.11811407992783456,0.625170225964095,19.226876258850098,3.576704,2.765568
3,0.11630223508183964,0.6055759666965176,14.462146759033203,3.576704,2.765568
4,0.11695880272712272,0.5362641388813082,14.242183446884155,3.576704,2.765568
5,0.13019453574163029,0.5065428882849236,14.967100620269775,3.576704,2.765568
6,0.1428841520100832,0.5045178874980849,16.424229860305786,3.576704,2.765568
7,0.1433038518238717,0.5425435723139881,15.346119165420532,3.576704,2.765568
8,0.1299964704025441,0.561812210875826,14.363086462020874,3.576704,2.765568
9,0.13426719014891064,0.5676767940227038,14.191487073898315,3.576704,2.765568
10,0.13031288660847798,0.5655924456003003,14.409459590911865,3.576704,2.765568
11,0.11317030314165048,0.5796543436172681,14.175128698348999,3.576704,2.765568
12,0.10845976213638026,0.5698936462569504,14.292596340179443,3.576704,2.765568
13,0.1067764099376897,0.5914367822607836,14.172935485839844,3.576704,2.765568
14,0.09732485185854901,0.5630749720029342,14.78792142868042,3.576704,2.765568
15,0.09089077304069622,0.5745565827864294,14.428505897521973,3.576704,2.765568
16,0.0954872038281069,0.5765938381425654,15.345813512802124,3.576704,2.765568
17,0.10142272452895458,0.5767909518669908,15.896581411361694,3.576704,2.765568
18,0.0971221642401547,0.5587053100506847,16.741401433944702,3.576704,2.765568
19,0.09763777852416612,0.5548431679295996,14.585207223892212,3.576704,2.765568
20,0.09557388312756442,0.5426158881149231,19.274629831314087,3.576704,2.765568
21,0.0897836024299837,0.5380774629899324,32.02518033981323,3.576704,2.765568
22,0.0910149782967682,0.555770671663758,27.97998833656311,3.576704,2.765568
23,0.09421475146276255,0.5414609963981769,28.632102966308594,3.576704,2.765568
24,0.08592843871492033,0.5388164394654524,31.683046340942383,3.576704,2.765568
25,0.08452088325523222,0.5579340801072808,32.82530093193054,3.576704,2.765568
26,0.0786005904695067,0.5436815574335364,31.521034240722656,3.576704,2.765568
27,0.0798301901966811,0.5408747715708346,34.28164577484131,3.576704,2.765568
28,0.08279069042048202,0.5401929496094967,36.7548885345459,3.576704,2.765568
29,0.07548893452024995,0.5387440011239587,34.73579478263855,3.576704,2.765568
30,0.07757373210281515,0.5217696100664444,34.57087278366089,3.576704,2.765568
31,0.07936602012397578,0.5181619675877767,35.25454068183899,3.576704,2.765568
32,0.07547763142830287,0.5128838366900499,30.93110704421997,3.576704,2.765568
33,0.07123931654048367,0.5249065273465254,30.962968826293945,3.576704,2.765568
34,0.07586481518303163,0.5169643789099959,33.215301275253296,3.576704,2.765568
35,0.07675556897615585,0.5105103916273668,31.515730619430542,3.576704,2.765568
36,0.07956925378395961,0.49754911933380824,30.81147074699402,3.576704,2.765568
37,0.0756685476577005,0.5068944543838884,30.853242874145508,3.576704,2.765568
38,0.0842606363615069,0.4979153606348122,30.09053897857666,3.576704,2.765568
39,0.07480712560936809,0.4897969928928293,27.435771703720093,3.576704,2.765568
40,0.08765407140032412,0.4798947737719386,26.394794464111328,3.576704,2.765568
41,0.08111273543909192,0.4780740826271283,26.76859712600708,3.576704,2.765568
42,0.08488384659031932,0.47623996489132064,27.835495471954346,3.576704,2.765568
43,0.08341367012606217,0.47363153190757984,29.17985439300537,3.576704,2.765568
44,0.08561566309669079,0.46653636041073465,29.618306875228882,3.576704,2.765568
45,0.07869212772959891,0.47210676113191324,27.095007181167603,3.576704,2.765568
46,0.08509975859823708,0.4721406826701684,27.22342586517334,3.576704,2.765568
47,0.079414383141109,0.4575366329592772,29.74484419822693,3.576704,2.765568
48,0.08295557932116282,0.460176639784223,29.886056423187256,3.576704,2.765568
49,0.0834920455653889,0.4606945694495852,28.670749187469482,3.576704,2.765568
50,0.08416633407633083,0.44871667839395696,29.61038303375244,3.576704,2.765568
